"game_id","home_team","away_team","home_win_prob","away_win_prob","predicted_winner","actual_winner","correct"
"2025_12_PIT_CHI","CHI","PIT",0.536528199911118,0.463471800088882,"CHI","CHI",TRUE
"2025_12_NE_CIN","CIN","NE",0.749157905578613,0.250842094421387,"CIN","NE",FALSE
"2025_12_NYG_DET","DET","NYG",0.749977350234985,0.250022649765015,"DET","DET",TRUE
"2025_12_MIN_GB","GB","MIN",0.749919712543488,0.250080287456512,"GB","GB",TRUE
"2025_12_IND_KC","KC","IND",0.749933302402496,0.250066697597504,"KC","KC",TRUE
"2025_12_SEA_TEN","TEN","SEA",0.254103181418031,0.745896818581969,"SEA","SEA",TRUE
"2025_12_JAX_ARI","ARI","JAX",0.690833061933517,0.309166938066483,"ARI","JAX",FALSE
"2025_12_CLE_LV","LV","CLE",0.729753762483597,0.270246237516403,"LV","CLE",FALSE
"2025_12_PHI_DAL","DAL","PHI",0.688225120306015,0.311774879693985,"DAL","DAL",TRUE
"2025_12_ATL_NO","NO","ATL",0.391398325562477,0.608601674437523,"ATL","ATL",TRUE
"2025_12_TB_LA","LA","TB",0.488827809691429,0.511172190308571,"TB","LA",FALSE
"2025_12_CAR_SF","SF","CAR",0.749992609024048,0.250007390975952,"SF","SF",TRUE
"2025_13_GB_DET","DET","GB",0.319251015782356,0.680748984217644,"GB","GB",TRUE
"2025_13_KC_DAL","DAL","KC",0.267774438485503,0.732225561514497,"KC","DAL",FALSE
"2025_13_CIN_BAL","BAL","CIN",0.740283578634262,0.259716421365738,"BAL","CIN",FALSE
"2025_13_CHI_PHI","PHI","CHI",0.74953219294548,0.25046780705452,"PHI","CHI",FALSE
"2025_13_LA_CAR","CAR","LA",0.251764383167028,0.748235616832972,"LA","CAR",FALSE
"2025_13_SF_CLE","CLE","SF",0.250038039084757,0.749961960915243,"SF","SF",TRUE
"2025_13_HOU_IND","IND","HOU",0.743806719779968,0.256193280220032,"IND","HOU",FALSE
"2025_13_NO_MIA","MIA","NO",0.748184978961945,0.251815021038055,"MIA","MIA",TRUE
"2025_13_ATL_NYJ","NYJ","ATL",0.251890494022518,0.748109505977482,"ATL","NYJ",FALSE
"2025_13_ARI_TB","TB","ARI",0.747009515762329,0.252990484237671,"TB","TB",TRUE
"2025_13_JAX_TEN","TEN","JAX",0.535318642854691,0.464681357145309,"TEN","JAX",FALSE
"2025_13_MIN_SEA","SEA","MIN",0.747808158397675,0.252191841602325,"SEA","SEA",TRUE
"2025_13_LV_LAC","LAC","LV",0.745760351419449,0.254239648580551,"LAC","LAC",TRUE
"2025_13_BUF_PIT","PIT","BUF",0.250031730520277,0.749968269479723,"BUF","BUF",TRUE
"2025_13_DEN_WAS","WAS","DEN",0.724335223436356,0.275664776563644,"WAS","DEN",FALSE
"2025_13_NYG_NE","NE","NYG",0.739134848117828,0.260865151882172,"NE","NE",TRUE
"2025_14_DAL_DET","DET","DAL",0.705653846263885,0.294346153736115,"DET","DET",TRUE
"2025_14_SEA_ATL","ATL","SEA",0.254884406924248,0.745115593075752,"SEA","SEA",TRUE
"2025_14_PIT_BAL","BAL","PIT",0.749856144189835,0.250143855810165,"BAL","PIT",FALSE
"2025_14_CIN_BUF","BUF","CIN",0.749758422374725,0.250241577625275,"BUF","BUF",TRUE
"2025_14_TEN_CLE","CLE","TEN",0.270452292636037,0.729547707363963,"TEN","TEN",TRUE
"2025_14_IND_JAX","JAX","IND",0.637780755758286,0.362219244241714,"JAX","JAX",TRUE
"2025_14_WAS_MIN","MIN","WAS",0.629321396350861,0.370678603649139,"MIN","MIN",TRUE
"2025_14_MIA_NYJ","NYJ","MIA",0.250240129025769,0.749759870974231,"MIA","MIA",TRUE
"2025_14_NO_TB","TB","NO",0.749882072210312,0.250117927789688,"TB","NO",FALSE
"2025_14_DEN_LV","LV","DEN",0.396519005298615,0.603480994701385,"DEN","DEN",TRUE
"2025_14_LA_ARI","ARI","LA",0.3989437520504,0.6010562479496,"LA","LA",TRUE
"2025_14_CHI_GB","GB","CHI",0.749986350536346,0.250013649463654,"GB","GB",TRUE
"2025_14_HOU_KC","KC","HOU",0.749997019767761,0.250002980232239,"KC","HOU",FALSE
"2025_14_PHI_LAC","LAC","PHI",0.270350210368633,0.729649789631367,"PHI","LAC",FALSE
"2025_15_ATL_TB","TB","ATL",0.74906849861145,0.25093150138855,"TB","ATL",FALSE
"2025_15_CLE_CHI","CHI","CLE",0.742059677839279,0.257940322160721,"CHI","CHI",TRUE
"2025_15_BAL_CIN","CIN","BAL",0.416224986314774,0.583775013685226,"BAL","BAL",TRUE
"2025_15_ARI_HOU","HOU","ARI",0.300419438630342,0.699580561369658,"ARI","HOU",FALSE
"2025_15_NYJ_JAX","JAX","NYJ",0.749865263700485,0.250134736299515,"JAX","JAX",TRUE
"2025_15_LAC_KC","KC","LAC",0.749950587749481,0.250049412250519,"KC","LAC",FALSE
"2025_15_BUF_NE","NE","BUF",0.250014594526874,0.749985405473126,"BUF","BUF",TRUE
"2025_15_WAS_NYG","NYG","WAS",0.260148420929909,0.739851579070091,"WAS","WAS",TRUE
"2025_15_LV_PHI","PHI","LV",0.749893456697464,0.250106543302536,"PHI","PHI",TRUE
"2025_15_GB_DEN","DEN","GB",0.250218731933273,0.749781268066727,"GB","DEN",FALSE
"2025_15_DET_LA","LA","DET",0.426924452185631,0.573075547814369,"DET","LA",FALSE
"2025_15_CAR_NO","NO","CAR",0.714778810739517,0.285221189260483,"NO","NO",TRUE
"2025_15_IND_SEA","SEA","IND",0.745913743972778,0.254086256027222,"SEA","SEA",TRUE
